Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant Grams,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
hello-friend-books-the-race-car-champion-sound-book-for-kidstoddlers-musical-sound-book-with-6-interactive-sounds-and-steering-wheel,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-25-Wheel-Sound-Book-Inner-SOB-002.png,3,Hello Friend Books The Race Car Champion Sound Book for Kids/Toddlers- Musical Sound Book with 6 Interactive Sounds and Steering Wheel,
hello-friend-books-the-race-car-champion-sound-book-for-kidstoddlers-musical-sound-book-with-6-interactive-sounds-and-steering-wheel,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-25-Wheel-Sound-Book-Inner-oppen.png,4,Hello Friend Books The Race Car Champion Sound Book for Kids/Toddlers- Musical Sound Book with 6 Interactive Sounds and Steering Wheel,
hello-friend-books-the-race-car-champion-sound-book-for-kidstoddlers-musical-sound-book-with-6-interactive-sounds-and-steering-wheel,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-25-Wheel-Sound-Book-Back-SOB-002.png,5,Hello Friend Books The Race Car Champion Sound Book for Kids/Toddlers- Musical Sound Book with 6 Interactive Sounds and Steering Wheel,
hello-friend-books-die-cut-board-book-my-first-colours-shaped-board-book-with-vibrant-illustrations-for-kids,Hello Friend Books Die Cut Board Book: My First Colours- Shaped Board Book with Vibrant Illustrations for Kids,"<p>My First Colors – Board Book is a vibrant introduction to the world of colors for young learners. Each sturdy page features bold, eye-catching illustrations of primary and secondary colors, accompanied by simple labels. Through engaging visuals and clear examples, this book provides an interactive exploration of color recognition. With its durable board construction, it withstands the handling of little hands, making it ideal for toddlers and preschoolers. Perfect for early learners, this book sparks curiosity and lays the foundation for understanding basic color concepts, fostering cognitive development and enhancing observational skills. With every page turn, young readers embark on a colorful adventure of discovery.</p>",,Books,"children-books, books, 4-7-years, gender-neutral, books, hard-board-cut-book, learning-books, educational-books, colours",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-122-Colours-front-PCD-002.png,1,Hello Friend Books Die Cut Board Book: My First Colours- Shaped Board Book with Vibrant Illustrations for Kids,active
hello-friend-books-die-cut-board-book-my-first-colours-shaped-board-book-with-vibrant-illustrations-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-122-Colours-Inner-PCD-002.png,2,Hello Friend Books Die Cut Board Book: My First Colours- Shaped Board Book with Vibrant Illustrations for Kids,
hello-friend-books-die-cut-board-book-my-first-colours-shaped-board-book-with-vibrant-illustrations-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-122-Colours-Inner1-PCD-002.png,3,Hello Friend Books Die Cut Board Book: My First Colours- Shaped Board Book with Vibrant Illustrations for Kids,
hello-friend-books-die-cut-board-book-my-first-colours-shaped-board-book-with-vibrant-illustrations-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-122-Colours-Back-PCD-002.png,4,Hello Friend Books Die Cut Board Book: My First Colours- Shaped Board Book with Vibrant Illustrations for Kids,
hello-friend-books-die-cut-board-book-my-first-alphabets-shaped-board-book-with-vibrant-illustrations-for-kids,Hello Friend Books Die Cut Board Book: My First Alphabets- Shaped Board Book with Vibrant Illustrations for Kids,"<p>My First Alphabets – Board Book is an engaging introduction to the alphabet for young learners. Each sturdy page features bold, colorful illustrations of uppercase and lowercase letters, accompanied by clear examples and simple labels. Through interactive visuals and repetition, this book provides a hands-on exploration of letter recognition. With its durable board construction, it withstands the handling of little hands, making it ideal for toddlers and preschoolers. Perfect for early literacy development, this book sparks curiosity and lays the foundation for letter-sound associations, fostering language acquisition and enhancing pre-reading skills. With every page turn, young readers embark on an exciting journey of alphabet discovery.</p>",,Books,"children-books, books, 4-7-years, gender-neutral, books, hard-board-cut-book, learning-books, educational-books, alphabet",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-122-Alphabet-Front-PCD-003.png,1,Hello Friend Books Die Cut Board Book: My First Alphabets- Shaped Board Book with Vibrant Illustrations for Kids,active
hello-friend-books-die-cut-board-book-my-first-alphabets-shaped-board-book-with-vibrant-illustrations-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-122-Alphabet-Inner-PCD-003.png,2,Hello Friend Books Die Cut Board Book: My First Alphabets- Shaped Board Book with Vibrant Illustrations for Kids,
hello-friend-books-die-cut-board-book-my-first-alphabets-shaped-board-book-with-vibrant-illustrations-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-122-Alphabet-Inner1-PCD-003.png,3,Hello Friend Books Die Cut Board Book: My First Alphabets- Shaped Board Book with Vibrant Illustrations for Kids,
hello-friend-books-die-cut-board-book-my-first-alphabets-shaped-board-book-with-vibrant-illustrations-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-122-Alphabet-Back-PCD-003.png,4,Hello Friend Books Die Cut Board Book: My First Alphabets- Shaped Board Book with Vibrant Illustrations for Kids,
hello-friend-books-die-cut-board-book-my-first-numbers-shaped-board-book-with-vibrant-illustrations-for-kids,Hello Friend Books Die Cut Board Book: My First Numbers- Shaped Board Book with Vibrant Illustrations for Kids,"<p>My First Numbers – Board Book is a delightful introduction to numerical concepts for young learners. Each sturdy page features bold, colorful illustrations of numbers, accompanied by clear examples and simple labels. Through engaging visuals and repetition, this book provides a hands-on exploration of number recognition and counting. With its durable board construction, it withstands the handling of little hands, making it ideal for toddlers and preschoolers. Perfect for early numeracy development, this book sparks curiosity and lays the foundation for understanding numerical sequences and basic arithmetic. With every page turn, young readers embark on an exciting journey of numerical discovery.</p>",,Books,"children-books, books, 4-7-years, gender-neutral, books, hard-board-cut-book, learning-books, educational-books, numbers",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-122-Numbers-Front-PCD-004.png,1,Hello Friend Books Die Cut Board Book: My First Numbers- Shaped Board Book with Vibrant Illustrations for Kids,active
hello-friend-books-die-cut-board-book-my-first-numbers-shaped-board-book-with-vibrant-illustrations-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-122-Numbers-Inner-PCD-004.png,2,Hello Friend Books Die Cut Board Book: My First Numbers- Shaped Board Book with Vibrant Illustrations for Kids,
hello-friend-books-die-cut-board-book-my-first-numbers-shaped-board-book-with-vibrant-illustrations-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-122-Numbers-Inner1-PCD-004.png,3,Hello Friend Books Die Cut Board Book: My First Numbers- Shaped Board Book with Vibrant Illustrations for Kids,
hello-friend-books-die-cut-board-book-my-first-numbers-shaped-board-book-with-vibrant-illustrations-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-122-Numbers-Back-PCD-004.png,4,Hello Friend Books Die Cut Board Book: My First Numbers- Shaped Board Book with Vibrant Illustrations for Kids,
hello-friend-books-die-cut-board-book-my-first-shapes-shaped-board-book-with-vibrant-illustrations-for-kids,Hello Friend Books Die Cut Board Book: My First Shapes- Shaped Board Book with Vibrant Illustrations for Kids,"<p>My First Shapes – Board Book is a delightful introduction to basic geometric forms for young learners. Each sturdy page features bold, colorful illustrations of common shapes such as circles, squares, triangles, and rectangles. Through engaging visuals and simple labels, this book provides an interactive exploration of shape recognition. With its durable board construction, it withstands the handling of little hands, making it ideal for toddlers and preschoolers. Perfect for early learners, this book sparks curiosity and lays the foundation for understanding spatial concepts, fostering cognitive development and enhancing fine motor skills. With every page turn, young readers embark on an exciting journey of shape discovery.</p>",,Books,"children-books, books, 4-7-years, gender-neutral, books, hard-board-cut-book, learning-books, educational-books, shapes",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-122-Shapes-Front-PCD-001.png,1,Hello Friend Books Die Cut Board Book: My First Shapes- Shaped Board Book with Vibrant Illustrations for Kids,active
hello-friend-books-die-cut-board-book-my-first-shapes-shaped-board-book-with-vibrant-illustrations-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-122-Shapes-Inner-PCD-001.png,2,Hello Friend Books Die Cut Board Book: My First Shapes- Shaped Board Book with Vibrant Illustrations for Kids,
hello-friend-books-die-cut-board-book-my-first-shapes-shaped-board-book-with-vibrant-illustrations-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-122-Shapes-Inner1-PCD-001.png,3,Hello Friend Books Die Cut Board Book: My First Shapes- Shaped Board Book with Vibrant Illustrations for Kids,
hello-friend-books-die-cut-board-book-my-first-shapes-shaped-board-book-with-vibrant-illustrations-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-122-Shapes-Back-PCD-001.png,4,Hello Friend Books Die Cut Board Book: My First Shapes- Shaped Board Book with Vibrant Illustrations for Kids,
hello-friend-books-dinosaur-puzzle-book-board-book-with-jigsaw-puzzles-for-kids,Hello Friend Books Dinosaur Puzzle Book: Board Book with Jigsaw Puzzles for Kids,"<p>Roar into adventure with the Dinosaur Puzzle Board Book. Each robust page unveils dynamic illustrations of prehistoric landscapes teeming with mighty dinosaurs. Engaging puzzles await, challenging young paleontologists to fit pieces into their designated spots, revealing thrilling scenes like epic dino battles and lush Jurassic jungles. Through interactive play, children develop problem-solving skills and hand-eye coordination while exploring the fascinating world of dinosaurs and their ancient habitats. Perfect for little explorers and dinosaur enthusiasts, this captivating book offers hours of entertainment and educational value, fostering a love for paleontology and sparking imaginations with every puzzle piece placed in this exciting journey through time.</p>",,Books,"children-books, books, 1-3-years, 4-7-years, gender-neutral, interactive-books, creative-books, puzzle-books",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-131-Dinosaur-Puzzle-Board-Book-front-RPB-004.png,1,Hello Friend Books Dinosaur Puzzle Book: Board Book with Jigsaw Puzzles for Kids,active
hello-friend-books-dinosaur-puzzle-book-board-book-with-jigsaw-puzzles-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-131-Dinosaur-Puzzle-Board-Book-inner-RPB-004.png,2,Hello Friend Books Dinosaur Puzzle Book: Board Book with Jigsaw Puzzles for Kids,
hello-friend-books-dinosaur-puzzle-book-board-book-with-jigsaw-puzzles-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-131-Dinosaur-Puzzle-Board-Book-inner2-RPB-004.png,3,Hello Friend Books Dinosaur Puzzle Book: Board Book with Jigsaw Puzzles for Kids,
hello-friend-books-dinosaur-puzzle-book-board-book-with-jigsaw-puzzles-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-131-Dinosaur-Puzzle-Board-Book-back-RPB-004.png,4,Hello Friend Books Dinosaur Puzzle Book: Board Book with Jigsaw Puzzles for Kids,
hello-friend-books-farm-animals-puzzle-book-board-book-with-jigsaw-puzzles-for-kids,Hello Friend Books Farm Animals Puzzle Book: Board Book with Jigsaw Puzzles for Kids,"<p>Embark on a charming journey through the countryside with the Farm Animals Puzzle Board Book. Each sturdy page features lively illustrations of beloved farmyard creatures and scenic landscapes. Engaging puzzles await, inviting young minds to match pieces to their designated spots, revealing delightful scenes like frolicking lambs in green pastures and busy hens in the coop. Through interactive play, children develop problem-solving skills and hand-eye coordination while learning about farm life and animal sounds. Perfect for toddlers and preschoolers, this delightful book offers hours of entertainment and educational value, fostering a love for nature and igniting imaginations with every puzzle piece placed.</p>",,Books,"children-books, books, 1-3-years, 4-7-years, gender-neutral, interactive-books, creative-books, puzzle-books",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-131-Farm-Puzzle-Board-Book-front-RPB-002.png,1,Hello Friend Books Farm Animals Puzzle Book: Board Book with Jigsaw Puzzles for Kids,active
hello-friend-books-farm-animals-puzzle-book-board-book-with-jigsaw-puzzles-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-131-Farm-Puzzle-Board-Book-inner2-RPB-002.png,2,Hello Friend Books Farm Animals Puzzle Book: Board Book with Jigsaw Puzzles for Kids,
hello-friend-books-farm-animals-puzzle-book-board-book-with-jigsaw-puzzles-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-131-Farm-Puzzle-Board-Book-inner-RPB-002.png,3,Hello Friend Books Farm Animals Puzzle Book: Board Book with Jigsaw Puzzles for Kids,
hello-friend-books-farm-animals-puzzle-book-board-book-with-jigsaw-puzzles-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-131-Farm-Puzzle-Board-Book-back-RPB-002.png,4,Hello Friend Books Farm Animals Puzzle Book: Board Book with Jigsaw Puzzles for Kids,
hello-friend-books-fingerprint-painting-activity-book-princess-fun-colouring-and-painting-art-kit-with-thumbrint-pad,Hello Friend Books Fingerprint Painting Activity Book: Princess – Fun Colouring and Painting Art Kit with Thumbrint Pad,"<p>Delve into a world of royal creativity with the “Princess” Fingerprint Painting Activity Book. This enchanting kit combines the joy of coloring and painting with the unique artistry of fingerprinting. Using the included thumbprint pad, budding artists can adorn the pages with their own fingerprints, transforming them into magical princess-themed masterpieces. With charming illustrations and engaging activities, this book sparks imagination and encourages artistic exploration. Ideal for young creators, this activity book offers hours of fun and serves as a delightful keepsake of their imaginative journey through the enchanting realm of princesses.</p>",,Books,"children-books, books, 1-3-years, 4-7-years, girls, stories, interactive-books, creative-books, activity-books, coloring-book, book-with-colours",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-56-Princess-Colouring-B-Book-Finger-Paint-Set-Front.png,1,Hello Friend Books Fingerprint Painting Activity Book: Princess – Fun Colouring and Painting Art Kit with Thumbrint Pad,active
hello-friend-books-fingerprint-painting-activity-book-princess-fun-colouring-and-painting-art-kit-with-thumbrint-pad,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-56-Farm-Finger-Paint-Set.png,2,Hello Friend Books Fingerprint Painting Activity Book: Princess – Fun Colouring and Painting Art Kit with Thumbrint Pad,
hello-friend-books-fingerprint-painting-activity-book-princess-fun-colouring-and-painting-art-kit-with-thumbrint-pad,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-56-Princess-Colouring-Book-Finger-Paint-Inner-pages.png,3,Hello Friend Books Fingerprint Painting Activity Book: Princess – Fun Colouring and Painting Art Kit with Thumbrint Pad,
hello-friend-books-fingerprint-painting-activity-book-princess-fun-colouring-and-painting-art-kit-with-thumbrint-pad,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-56-Princess-Colouring-Book-Finger-Paint-Set.png,4,Hello Friend Books Fingerprint Painting Activity Book: Princess – Fun Colouring and Painting Art Kit with Thumbrint Pad,
hello-friend-books-fingerprint-painting-activity-book-princess-fun-colouring-and-painting-art-kit-with-thumbrint-pad,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-56-Princess-Colouring-Book-Finger-Paint-Set-Back.png,5,Hello Friend Books Fingerprint Painting Activity Book: Princess – Fun Colouring and Painting Art Kit with Thumbrint Pad,
hello-friend-books-unicorn-puzzle-book-board-book-with-jigsaw-puzzles-for-kids,Hello Friend Books Unicorn Puzzle Book: Board Book with Jigsaw Puzzles for Kids,"<p>Embark on a magical journey through enchanting realms with the Unicorn Puzzle Board Book. Each sturdy page unveils captivating illustrations of whimsical unicorns and fantastical landscapes. Engaging puzzles await, challenging young adventurers to fit pieces into their corresponding slots, revealing delightful scenes like rainbow-filled skies and sparkling waterfalls. Through interactive play, children develop problem-solving skills and hand-eye coordination while exploring the wonders of unicorn lore and imagination. Perfect for little dreamers and unicorn enthusiasts, this enchanting book offers hours of entertainment and educational value, fostering creativity and igniting imaginations with every puzzle piece placed in this mystical world of unicorns.</p>",,Books,"children-books, books, 1-3-years, 4-7-years, gender-neutral, interactive-books, creative-books, puzzle-books, girls",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-131-Unicorn-Puzzle-Board-Book-front-RPB-003.png,1,Hello Friend Books Unicorn Puzzle Book: Board Book with Jigsaw Puzzles for Kids,active
hello-friend-books-unicorn-puzzle-book-board-book-with-jigsaw-puzzles-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-131-Unicorn-Puzzle-Board-Book-inner-RPB-003.png,2,Hello Friend Books Unicorn Puzzle Book: Board Book with Jigsaw Puzzles for Kids,
hello-friend-books-unicorn-puzzle-book-board-book-with-jigsaw-puzzles-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-131-Unicorn-Puzzle-Board-Book-inner2-RPB-003.png,3,Hello Friend Books Unicorn Puzzle Book: Board Book with Jigsaw Puzzles for Kids,
hello-friend-books-unicorn-puzzle-book-board-book-with-jigsaw-puzzles-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-131-Unicorn-Puzzle-Board-Book-back-RPB-003.png,4,Hello Friend Books Unicorn Puzzle Book: Board Book with Jigsaw Puzzles for Kids,
hello-friend-books-wobbly-eyes-story-board-book-winnie-the-butterfly-story-board-book-with-googly-eyes-for-fun-and-interactive-learning-for-kids,Hello Friend Books Wobbly Eyes Story Board Book: Winnie the Butterfly – Story Board Book with Googly Eyes for Fun and Interactive Learning for Kids,"<p>“Winnie the Butterfly” wobbly eyes story board book captivates young minds with its enchanting narrative and interactive elements. Featuring charming illustrations and whimsical storytelling, this book takes children on a delightful journey with Winnie the Butterfly. The addition of wobbly eyes on each page adds an element of surprise and engagement, encouraging kids to interact with the story in a playful way. As children follow Winnie’s adventures, they develop essential language skills, spark their imagination, and enhance fine motor skills. With its combination of storytelling and interactive features, “Winnie the Butterfly” offers a delightful reading experience that young readers will adore.</p>",,Books,"children-books, books, 1-3-years, 4-7-years, girls, interactive-books, creative-books, puzzle-books, google-eyes-books",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-132-Butterfly-Wobbly-Eyes-Front-EBB-003.png,1,Hello Friend Books Wobbly Eyes Story Board Book: Winnie the Butterfly – Story Board Book with Googly Eyes for Fun and Interactive Learning for Kids,active
hello-friend-books-wobbly-eyes-story-board-book-winnie-the-butterfly-story-board-book-with-googly-eyes-for-fun-and-interactive-learning-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-132-Butterfly-Wobbly-Eyes-inner-EBB-003.png,2,Hello Friend Books Wobbly Eyes Story Board Book: Winnie the Butterfly – Story Board Book with Googly Eyes for Fun and Interactive Learning for Kids,
hello-friend-books-wobbly-eyes-story-board-book-winnie-the-butterfly-story-board-book-with-googly-eyes-for-fun-and-interactive-learning-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-132-Butterfly-Wobbly-Eyes-inner1-EBB-003.png,3,Hello Friend Books Wobbly Eyes Story Board Book: Winnie the Butterfly – Story Board Book with Googly Eyes for Fun and Interactive Learning for Kids,
hello-friend-books-wobbly-eyes-story-board-book-winnie-the-butterfly-story-board-book-with-googly-eyes-for-fun-and-interactive-learning-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-132-Butterfly-Wobbly-Eyes-back-EBB-003.png,4,Hello Friend Books Wobbly Eyes Story Board Book: Winnie the Butterfly – Story Board Book with Googly Eyes for Fun and Interactive Learning for Kids,
hello-friend-books-wobbly-eyes-story-board-book-pretty-princess-story-board-book-with-googly-eyes-for-fun-and-interactive-learning-for-kids,Hello Friend Books Wobbly Eyes Story Board Book: Pretty Princess – Story Board Book with Googly Eyes for Fun and Interactive Learning for Kids,"<p>“Pretty Princess” wobbly eyes story board book enchants young readers with its delightful tale and interactive features. The googly eyes that adorn the pages add a whimsical touch, inviting children to engage with the story in a fun and playful way. As kids follow the adventures of the princess, they develop language skills, imagination, and fine motor skills. The wobbly eyes create moments of surprise and laughter, making the reading experience even more enjoyable. This board book not only entertains but also educates, sparking creativity and fostering a love for storytelling in children. It’s a charming addition to any child’s bookshelf.</p>",,Books,"children-books, books, 1-3-years, 4-7-years, girls, interactive-books, creative-books, puzzle-books, google-eyes-books",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-132-Princess-Wobbly-Eyes-front-EBB-002.png,1,Hello Friend Books Wobbly Eyes Story Board Book: Pretty Princess – Story Board Book with Googly Eyes for Fun and Interactive Learning for Kids,active
hello-friend-books-wobbly-eyes-story-board-book-pretty-princess-story-board-book-with-googly-eyes-for-fun-and-interactive-learning-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-132-Princess-Wobbly-Eyes-Inner-EBB-002.png,2,Hello Friend Books Wobbly Eyes Story Board Book: Pretty Princess – Story Board Book with Googly Eyes for Fun and Interactive Learning for Kids,
hello-friend-books-wobbly-eyes-story-board-book-pretty-princess-story-board-book-with-googly-eyes-for-fun-and-interactive-learning-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-132-Princess-Wobbly-Eyes-Inner1-EBB-002.png,3,Hello Friend Books Wobbly Eyes Story Board Book: Pretty Princess – Story Board Book with Googly Eyes for Fun and Interactive Learning for Kids,
hello-friend-books-wobbly-eyes-story-board-book-pretty-princess-story-board-book-with-googly-eyes-for-fun-and-interactive-learning-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-132-Princess-Wobbly-Eyes-back-EBB-002.png,4,Hello Friend Books Wobbly Eyes Story Board Book: Pretty Princess – Story Board Book with Googly Eyes for Fun and Interactive Learning for Kids,
hello-friend-books-my-super-365-colouring-book-practice-colouring-drawing-and-painting-every-day-of-the-year-book-1,"Hello Friend Books My Super 365 Colouring Book: Practice Colouring, Drawing and Painting Every Day of the Year (Book 1)","<p>“My Super 365 Colouring Book” is a captivating and comprehensive coloring adventure that promises a year-round supply of creative fun. With 365 unique illustrations, one for each day of the year, this book offers endless opportunities for artistic expression and imagination. From whimsical landscapes to adorable animals, intricate mandalas to enchanting scenes, there’s something for everyone to enjoy. Whether you’re seeking relaxation, inspiration, or simply a way to unwind, this coloring book has you covered. Perfect for artists of all ages, it encourages mindfulness, creativity, and a love for the wonderful world of coloring. Let the coloring journey begin!</p>",,Books,"children-books, books, 1-3-years, 4-7-years, girls, boys, gender-neutral, stories, interactive-books, creative-books, activity-books, coloring-book",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-108-365-Colouring-Front-HCB-001.png,1,"Hello Friend Books My Super 365 Colouring Book: Practice Colouring, Drawing and Painting Every Day of the Year (Book 1)",active
hello-friend-books-my-super-365-colouring-book-practice-colouring-drawing-and-painting-every-day-of-the-year-book-1,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-108-365-Colouring-Inner2-HCB-001.png,2,"Hello Friend Books My Super 365 Colouring Book: Practice Colouring, Drawing and Painting Every Day of the Year (Book 1)",
hello-friend-books-my-super-365-colouring-book-practice-colouring-drawing-and-painting-every-day-of-the-year-book-1,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-108-365-Colouring-Back-HCB-001.png,3,"Hello Friend Books My Super 365 Colouring Book: Practice Colouring, Drawing and Painting Every Day of the Year (Book 1)",
hello-friend-books-magnetic-play-book-learn-numbers-magnetic-board-book-with-15-magnet-puzzle-pieces,Hello Friend Books Magnetic Play Book: Learn Numbers- Magnetic Board Book with 15 Magnet Puzzle Pieces,"<p>At the Farm Magnet Play board book with Magnet Stickers & Story book Learning Basic Concept.A complete bundle of learn, play and fun. Use magnetic energies to play and reuse all over the book. Feel in numbers and basic concepts. Guides you with first words and enhances vocabulary includes 15 magnetic pieces</p>",,Books,"children-books, books, 1-3-years, 4-7-years, girls, boys, gender-neutral, stories, interactive-books, creative-books, activity-books, magnetic-book, learning-books, educational-books, numbers",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-033-Magnet-Boarrd-book-B-Front-NOV-30-1.png,1,Hello Friend Books Magnetic Play Book: Learn Numbers- Magnetic Board Book with 15 Magnet Puzzle Pieces,active
hello-friend-books-magnetic-play-book-learn-numbers-magnetic-board-book-with-15-magnet-puzzle-pieces,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-033-Magnet-Boarrd-book-Magnet-Pcs-NOV-30-1.png,2,Hello Friend Books Magnetic Play Book: Learn Numbers- Magnetic Board Book with 15 Magnet Puzzle Pieces,
hello-friend-books-magnetic-play-book-learn-numbers-magnetic-board-book-with-15-magnet-puzzle-pieces,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-033-Magnet-Boarrd-book-Inside-NOV-30-1.png,3,Hello Friend Books Magnetic Play Book: Learn Numbers- Magnetic Board Book with 15 Magnet Puzzle Pieces,
hello-friend-books-magnetic-play-book-learn-numbers-magnetic-board-book-with-15-magnet-puzzle-pieces,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-033-Magnet-Boarrd-book-Inner-pages-NOV-30-2.png,4,Hello Friend Books Magnetic Play Book: Learn Numbers- Magnetic Board Book with 15 Magnet Puzzle Pieces,
hello-friend-books-magnetic-play-book-learn-numbers-magnetic-board-book-with-15-magnet-puzzle-pieces,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-033-Magnet-Boarrd-book-Back-NOV-30-1.png,5,Hello Friend Books Magnetic Play Book: Learn Numbers- Magnetic Board Book with 15 Magnet Puzzle Pieces,
